question_id,subject_id,type_id,grade_id,difficulty_id,content,answer,analysis,options,created_date,row_index
1856090664951808,108.0,,2.0,,【详解】 扩句，又称扩写，顾名思义，与缩写刚好相反，它是在主干的基础上添枝加叶，也就是说，根据表达的需要添加上定语、状语、补语等连带成份。 【点评】 掌握了缩句的方法，缩句就容易了。,,,,1970-01-01 00:00:00,47.0
1856097422319616,107.0,,2.0,,妙笔生花。 每年钱塘江观潮都要发生一些意外伤亡事故，为了游客的人身安全，在观潮时你会劝他们注意些什么呢？请写下来。 ________________________________________________________________________,,【详解】 略,,1970-01-01 00:00:00,49.0
1856097914503169,110.0,,2.0,,【分析】 (1)题详解： 此题考查的是句子的类型，我们由句子：“可是织女有时候也发愁，愁什么呢？她是怕外祖母来找她。”可知，这并不是一个反问句，所谓的“反问句”就是用疑问的句式，表达肯定的观点。反问句表面看来是疑问的形式，但实际上表达的是肯定的意思，答案就在问句之中。反问的形式比一般的陈述句语气更加强烈，更能引起人们的深思与反思。由句子的形式，出现了一问一答，因此是一个设问句。 (2)题详解： 由文章的内容我们可知，织女留在人间的原因是因为织女对牛郎有爱,,,,1970-01-01 00:00:00,50.0
1856107469086720,30101.0,,2.0,,【分析】 【详解】 句意：这是什么？A那是一个书包。B它是一只老虎。根据图片是一只老虎，可知B选项符合题意，故选B。 【点睛】,,,,1970-01-01 00:00:00,51.0
1856136607383552,30101.0,,2.0,,【详解】 三者或以上比较用形容词最高级。句意： Sam 是我们班里最高的男孩。故选 D 。,,,,1970-01-01 00:00:00,52.0
1856146063908864,30201.0,,2.0,,【详解】 句意：你从哪里来？根据题意此题用一般现在时，主语是 you ，故答案为 are 。 【点睛】 考查 be 动词。,,,,1970-01-01 00:00:00,53.0
1857485006643200,110301.0,,3.0,,【详解】 试题分析 ：（1 ）根据几何体的三视图，可得出几何体是六棱柱； （2 ）由图可得侧面积等于六个矩形的面积． 试题解析： （1 ）这个几何体的名称是六棱柱； （2 ）侧面积 =（2+4）ab=6ab.,,,,1970-01-01 00:00:00,54.0
1864690292744192,1101.0,,3.0,,【详解】 A. ∵ b<a ，∴ b ﹣ a<0 ，故选项符合题意； B. ∵ b<0 ， a>0 ， ￥ |b|>|a| ￥ ，∴ a+b ＜ 0 ，故选项不符合题意； C. ∵ b<0 ， a>0 ， ab ＜ 0 ，故选项不符合题意； D. ∵a <0 ，b >0 ， b>a ，故选项符合题意； 故选： D.,,,,1970-01-01 00:00:00,56.0
1871066723565568,20103.0,,2.0,,【分析】 根据圆锥的特点可知，分成形状大小完全相同的两个木块的方法是沿着这个圆锥体木块的高线切割而成，那么表面积增加的部分就是切割后的底为 27 厘米，高为 9 厘米的两个三角形的面积，由此利用三角形的面积公式即可解决问题，从而进行选择。 【详解】 根据题干分析可得，增加部分的表面积为： 27×9÷2×2 ， =243÷2×2 ， =243 （平方厘米）， 答：表面积是 243 平方厘米； 故选 B ． 【点睛】 根据圆锥的切割方法得出增加部分的面积就是两个三角形的面积是解题的关键。,,,,2025-05-26 15:14:12,57.0
1871091733594112,20102.0,,2.0,,【分析】 a 、 b 都不为 0 ，它们不相等，设 a 为 2.6 ，求出 b 的值再比较。 【详解】 解：设 a 为 2.6 ，则： a ÷ 2.6 ＝ 2.6 ÷ 2.6 ＝ 1 b × 2.6 ＝ 1 b ≈ 0.38 2.6 ＞ 0.38 即 a ＞ b 。 故答案选： A 。 【点睛】 先令其中的一个数为固定值，再根据这个数求出另一个数再比较。,,,,1970-01-01 00:00:00,58.0
1871092211482624,20102.0,,2.0,,【分析】 据观察，题中 A 、 B 、 C 选项中的数据一样，运算符号不一样，因此不用计算，根据运算符号就能确定它们得数的大小；选项 A 中 2.5 减少了 0.1 ，选项 B 中 2.5 缩小了 10 倍，选项 C 中 2.5 扩大了 10 倍，所以 C 选项得数最大。 【详解】 本题中选项 A 中 2.5 减少了 0.1 ，选项 B 中 2.5 缩小了 10 倍，选项 C 中 2.5 扩大了 10 倍， 所以 C 选项得数最大。 故答案为： C 【点睛】 本题主要考查了学生小数乘除法的运算法则。,,,,1970-01-01 00:00:00,59.0
1871365941903360,202.0,,2.0,,【分析】 圆柱的侧面展开为正方形，说明它的高与底面周长相等，则高为 2 ￥ \pi r ￥ ，然后计算底面半径与高的比即可。 【详解】 因为圆柱的侧面展开为正方形，所以圆柱的高等于底面周长＝ 2 ￥ \pi r ￥ ， 则底面半径与高的比为 ￥ \text{r} ￥ ∶ 2 ￥ \pi r ￥ ，化简为 1 ∶ 2 ￥ \pi  ￥ 。 【点睛】 此题考查圆柱的侧面积，关键明白侧面展开为正方形的圆柱，它的高与底面周长相等。,,,,1970-01-01 00:00:00,60.0
1871367321001984,20103.0,,2.0,,【详解】 把一个圆柱体的侧面沿一条高线剪开，得到的图形是一个长方形，长方形的长是圆柱的底面周长，长方形的宽是圆柱的高，当底面周长和高相等时，得到的就是正方形。 故答案为： B,,,,1970-01-01 00:00:00,61.0
1871454567268352,202.0,,2.0,,【详解】 根据分数除法的计算方法：除以非0的数，只要乘这个数的倒数即可． 故答案为甲数，乙数的倒数．,,,,1970-01-01 00:00:00,62.0
1871462358245376,202.0,,2.0,,【详解】 根据轴对称图形的定义知：把一个圆形纸无论怎么对折，两部分都能完全重合，所以圆是轴对称图形，因为任何﹣条直径所在的直线，把圆平分成两个半圆，所以任何一条直径所在的直线都是圆的对称轴．,,,,1970-01-01 00:00:00,63.0
1875603735019520,1007.0,,3.0,,【详解】 本题考查学生仿写句子的能力。作答仿写类题目时，一定要看清题目的具体要求，分析透彻例句的特征，掌握遣词造句的必要方法。所仿写的句子一定要与例句主题相关，格式相同，修辞一样。本题注意采用拟人的修辞方法，前后意思要连贯，前两空按四季的顺序仿写，后两句按自然现象仿写。,,,,1970-01-01 00:00:00,64.0
1876600025423872,121301.0,,3.0,,【分析】 本文主要谈论健康和饮食的关系，保持健康很容易，均衡饮食是很重要的 。 传统中医认为我们需要平衡阴和热阳以保持健康。比如说，你很虚弱，而且经常感到累吗 ？ 这可能是因为你吃了太多的阴，你应该吃像牛肉或羊肉这样的热阳食物，给你更多的能量。吃党参和黄芪也对这方面有好处。另一方面，在生活中压力大的人和愤怒的人可能有太多的阳气。中国医生认为他们应该多吃些像豆腐、豆芽之类的阴食品。保持健康很容易，均衡饮食是很重要的 (1)题详解： 句意：比如说，你感到虚弱和经常疲倦吗 ？ 短语 For example ：例如，比方说。结合句意和首字母提示可知填 example。 (2)题详解： 句意：可能是因为你吃了太多的阴，你应该吃像牛肉或羊肉这样的热阳食物，给你更多的能量。短语 too much ：太多，后面跟不可数名词；结合句意和首字母提示可知填 too 。 (3)题详解： 句意：可能是因为你吃了太多的阴，你应该吃像牛肉或羊肉这样的热阳食物，给你更多的能量。结合句意和首字母提示可知填 should。 (4)题详解： 句意：可能是因为你吃了太多的阴，你应该吃像牛肉或羊肉这样的热阳食物，给你更多的能量。结合句意和首字母提示可知填 or。 (5)题详解： 句意：吃党参和黄芪也对这个有好处 。 短语 be good for ：对 … 有好处；结合句意和首字母提示可知填 good。 (6)题详解： 句意：另一方面，压力大的人和愤怒的人在生活中可能有太多的阳气。短语 on the other hand ：另一方面；结合句意和首字母提示可知填 On。 (7)题详解： 句意：另一方面，压力大的人和愤怒的人在生活中可能有太多的阳气。 stressed out： 有压力的，筋疲力尽的，紧张的 ； 结合句意和首字母提示可知填 stressed。 (8)题详解： 句意：中国医生认为他们应该多吃些像豆腐、豆芽之类的阴食品。 Like ：像 … ，例如 …； 结合句意和首字母提示可知填 like。 (9)题详解： 句意：保持健康很容易，均衡饮食是很重要的。短语 stay healthy ：保持身体健康；结合句意和首字母提示可知填 healthy。 (10)题详解： 句意：保持健康很容易，均衡饮食是很重要的。短语 a balanced diet： 均衡饮食 ； 结合句意和首字母提示可知填 balanced。 点睛：首先快速浏览短文，掌握大意。在仔细阅读，猜测句意，根据句意和首字母确定所要填写的词，再分析该词是什么词性，该词在句中的成分等，然后写出正确的形式。 也可以结合修饰词、固定短语、语境、时间、句子的时态确定所要填的词的形式。可数名词有数词或表示数量词修饰用复数，副词修饰动词或形容词副词等。,,,,1970-01-01 00:00:00,65.0
1888571618361344,1002.0,,3.0,,【详解】 试题分析：不写错字、别字、形似字。此题有的字笔画比较多，平常就得多写几遍。写时还要注意汉字笔画的条理清晰，书写要规范、工整、美观。不写繁体字。,,,,1970-01-01 00:00:00,66.0
1894978499665920,1009.0,,3.0,,【详解】 试题分析：注意漫画中的潜台词。黑板上有那么多的“人格”字样,,,,1970-01-01 00:00:00,67.0
1895708465799168,1014.0,,3.0,,填空。 （1）《黄河颂》选自组诗 __(1)__ ，词作者是 __(2)__ ，原名 __(3)__ 。 （2）《黄河大合唱》是一部大型 __(4)__ 作品，由 __(5)__ 作词， __(6)__ 谱曲。作品 由 __(7)__ 等八个乐章组成，它以 __(8)__ 、 __(9)__ 和磅礴的气势，表现出黄河儿女的英雄气概。,,【详解】 本题考查学生文学常识的把握，文学常识正误的判断点是：作者名、称谓、生活时代、作品名、体裁、书中人物、主要情节、作品主题及风格、流派等。回顾所读文章的相关情节，根据问题作答即可。,,1970-01-01 00:00:00,68.0
1896193510653952,1008.0,,3.0,,【详解】 试题分析：本题考查对课外阅读的掌握情况，培养学生的大语文观。以考促读。做这种题，熟读原作品，记住重点情节及人物的特征。相似人名注意不要记乱，必要时死记硬背。此题考查的是学生对于名著的了解。阅读名著除了识记文学常识，还要对涉及主要人物的精彩片段反复阅读，从而形成自己的阅读体验。死记硬背作者名字、书名及书中的重要人物的名字。此题考查的是与《骆驼祥子》《海底两万里》有关的文学常识。,,,,1970-01-01 00:00:00,69.0
1897940867932160,121501.0,,3.0,,【分析】 本文讲述了两个学生因为打架，被老师罚写名字一百遍，其中一个学生的名字太长而为难地哭了。 (1)题详解： 细节理解题。A. brothers （兄弟） B. classmates （同学） C. friends（朋友） D. twins（双胞胎）根据句子“Tom and Fred are students.They are twelve years old,” Fred said.选A,,,1970-01-01 00:00:00,70.0
1900790621151232,1002.0,,3.0,,字词积累——给加点的字注音或根据拼音写汉字。 瞬 息 __(1)__ 怀liàn __(2)__ 涉 足 __(3)__ 萋 萋 __(4)__ 幽 寂 __(5)__ zhù __(6)__ )立 延 绵 __(7)__ 忧 郁 __(8)__,,【详解】 本题考查学生对字音、字形的掌握情况，对汉字字形的正确书写能力。这就要求学生平时的学习中注意字音和字形的识记和积累，特别是形近字、多音字。辨析字形既要注意平时的积累，也要联系整个词语的意思。本题需要注意的字是：伫。,,1970-01-01 00:00:00,71.0
1901780991983616,1008.0,,3.0,,文化积累——文学常识填空。 (1)杨振宁，美籍华裔理论 __(1)__ 学家。与 __(2)__ 共获1957年诺贝尔 __(3)__ 学奖。 (2)邓稼先(1924－1986)，核物理学家、核武器科学和技术专家。中国研制和发展核武器的重要技术领导人，为中国成功研制 __(4)__ 、 __(5)__ 和新型核武器做出了重大贡献，1999年被中共中央、国务院、中央军委追授“ __(6)__ ”功勋奖章。,,【详解】 试题分析：文学常识的考核主要集中在中外的作家、作品、文学现象、文学流派，文体知识等。重点记忆课本涉及到的和经典阅读中列出的作品。平时注意积累，理出线索，形成体系。死记硬背作者名字、书名及书中的重要人物的名字。此题考查的是与杨振宁 、 李政道 、 邓稼先有关的文化常识。,,1970-01-01 00:00:00,72.0
